country,iso_code,year,resource,metric,value,unit,source,region
Morocco,,1967,Oil,Consumption,0.0653118044137954,EJ,BP,
Australia,,1967,Oil,Consumption,0.8437959551811218,EJ,BP,
Bangladesh,,1967,Oil,Consumption,0.0,EJ,BP,
China,,1967,Oil,Consumption,0.5892942547798157,EJ,BP,
China Hong Kong SAR,,1967,Oil,Consumption,0.1177353113889694,EJ,BP,
India,,1967,Oil,Consumption,0.6096968054771423,EJ,BP,
Indonesia,,1967,Oil,Consumption,0.2426500767469406,EJ,BP,
Japan,,1967,Oil,Consumption,5.20214319229126,EJ,BP,
Malaysia,,1967,Oil,Consumption,0.1397473216056823,EJ,BP,
New Zealand,,1967,Oil,Consumption,0.13662651181221,EJ,BP,
Pakistan,,1967,Oil,Consumption,0.1855724453926086,EJ,BP,
Philippines,,1967,Oil,Consumption,0.2504925727844238,EJ,BP,
Singapore,,1967,Oil,Consumption,0.2365960627794265,EJ,BP,
South Korea,KOR,1967,Oil,Consumption,0.1413257122039795,EJ,BP,
Sri Lanka,,1967,Oil,Consumption,0.0354035310447216,EJ,BP,
Taiwan,,1967,Oil,Consumption,0.1299343109130859,EJ,BP,
Thailand,,1967,Oil,Consumption,0.1306229531764984,EJ,BP,
Vietnam,VNM,1967,Oil,Consumption,0.2075487077236175,EJ,BP,
Canada,,1968,Oil,Consumption,2.7712552547454834,EJ,BP,
Mexico,,1968,Oil,Consumption,0.7840220332145691,EJ,BP,
US,USA,1968,Oil,Consumption,26.84865951538086,EJ,BP,
Argentina,,1968,Oil,Consumption,1.0684700012207031,EJ,BP,
Brazil,,1968,Oil,Consumption,0.8647061586380005,EJ,BP,
Chile,,1968,Oil,Consumption,0.1781054437160492,EJ,BP,
Colombia,,1968,Oil,Consumption,0.25430428981781,EJ,BP,
Ecuador,,1968,Oil,Consumption,0.0384197123348712,EJ,BP,
Peru,,1968,Oil,Consumption,0.1980389952659607,EJ,BP,
Trinidad & Tobago,,1968,Oil,Consumption,0.0855676382780075,EJ,BP,
Venezuela,VEN,1968,Oil,Consumption,0.440543919801712,EJ,BP,
Central America,,1968,Oil,Consumption,0.1584591642022133,EJ,BP,
Austria,,1968,Oil,Consumption,0.3184778392314911,EJ,BP,
Belgium,,1968,Oil,Consumption,0.8861731886863708,EJ,BP,
Bulgaria,,1968,Oil,Consumption,0.2676171958446502,EJ,BP,
Croatia,,1968,Oil,Consumption,0.0,EJ,BP,
Cyprus,,1968,Oil,Consumption,0.0231381058692932,EJ,BP,
Czech Republic,CZE,1968,Oil,Consumption,0.2298245429992675,EJ,BP,
Denmark,,1968,Oil,Consumption,0.5803631544113159,EJ,BP,
Estonia,,1968,Oil,Consumption,0.0,EJ,BP,
Finland,,1968,Oil,Consumption,0.3500161468982696,EJ,BP,
France,,1968,Oil,Consumption,3.061553955078125,EJ,BP,
Germany,,1968,Oil,Consumption,4.792041778564453,EJ,BP,
Greece,,1968,Oil,Consumption,0.2472949922084808,EJ,BP,
Hungary,,1968,Oil,Consumption,0.1941139549016952,EJ,BP,
Iceland,,1968,Oil,Consumption,0.022569527849555,EJ,BP,
Ireland,,1968,Oil,Consumption,0.1429344564676284,EJ,BP,
Italy,,1968,Oil,Consumption,2.9586756229400635,EJ,BP,
Latvia,,1968,Oil,Consumption,0.0,EJ,BP,
Lithuania,,1968,Oil,Consumption,0.0,EJ,BP,
Luxembourg,,1968,Oil,Consumption,0.0491098836064338,EJ,BP,
Netherlands,,1968,Oil,Consumption,1.2735291719436646,EJ,BP,
North Macedonia,,1968,Oil,Consumption,0.0,EJ,BP,
Norway,,1968,Oil,Consumption,0.2822627425193786,EJ,BP,
Poland,,1968,Oil,Consumption,0.3275570869445801,EJ,BP,
Portugal,,1968,Oil,Consumption,0.1333325803279876,EJ,BP,
Romania,,1968,Oil,Consumption,0.379199743270874,EJ,BP,
Slovakia,SVK,1968,Oil,Consumption,0.1321303099393844,EJ,BP,
Slovenia,,1968,Oil,Consumption,0.0,EJ,BP,
Spain,,1968,Oil,Consumption,0.9118821620941162,EJ,BP,
Sweden,,1968,Oil,Consumption,1.053756594657898,EJ,BP,
Switzerland,,1968,Oil,Consumption,0.4425575733184814,EJ,BP,
Turkey,,1968,Oil,Consumption,0.2545319497585296,EJ,BP,
Ukraine,,1968,Oil,Consumption,0.0,EJ,BP,
United Kingdom,,1968,Oil,Consumption,3.8861851692199703,EJ,BP,
Azerbaijan,,1968,Oil,Consumption,0.0,EJ,BP,
Belarus,,1968,Oil,Consumption,0.0,EJ,BP,
Kazakhstan,,1968,Oil,Consumption,0.0,EJ,BP,
Russian Federation,,1968,Oil,Consumption,0.0,EJ,BP,
Turkmenistan,,1968,Oil,Consumption,0.0,EJ,BP,
USSR,,1968,Oil,Consumption,8.932018280029297,EJ,BP,
Uzbekistan,,1968,Oil,Consumption,0.0,EJ,BP,
Iran,IRN,1968,Oil,Consumption,0.3941008448600769,EJ,BP,
Iraq,,1968,Oil,Consumption,0.0800356417894363,EJ,BP,
Israel,,1968,Oil,Consumption,0.1846853345632553,EJ,BP,
Kuwait,,1968,Oil,Consumption,0.205402135848999,EJ,BP,
Oman,,1968,Oil,Consumption,0.0023468700237572,EJ,BP,
Qatar,,1968,Oil,Consumption,0.0040307911112904,EJ,BP,
Saudi Arabia,,1968,Oil,Consumption,0.846210777759552,EJ,BP,
United Arab Emirates,,1968,Oil,Consumption,0.0039409669116139,EJ,BP,
Algeria,,1968,Oil,Consumption,0.0726022869348526,EJ,BP,
Egypt,,1968,Oil,Consumption,0.2685591280460357,EJ,BP,
Morocco,,1968,Oil,Consumption,0.0716729164123535,EJ,BP,
Australia,,1968,Oil,Consumption,0.9190259575843812,EJ,BP,
Bangladesh,,1968,Oil,Consumption,0.0,EJ,BP,
China,,1968,Oil,Consumption,0.6445244550704956,EJ,BP,
China Hong Kong SAR,,1968,Oil,Consumption,0.1285871714353561,EJ,BP,
India,,1968,Oil,Consumption,0.6831752061843872,EJ,BP,
Indonesia,,1968,Oil,Consumption,0.256677508354187,EJ,BP,
Japan,,1968,Oil,Consumption,5.924103260040283,EJ,BP,
Malaysia,,1968,Oil,Consumption,0.1439486891031265,EJ,BP,
New Zealand,,1968,Oil,Consumption,0.1403854936361313,EJ,BP,
Pakistan,,1968,Oil,Consumption,0.2113571912050247,EJ,BP,
Philippines,,1968,Oil,Consumption,0.2966209948062897,EJ,BP,
Singapore,,1968,Oil,Consumption,0.2939931154251098,EJ,BP,
South Korea,KOR,1968,Oil,Consumption,0.2089428454637527,EJ,BP,
Sri Lanka,,1968,Oil,Consumption,0.0362930484116077,EJ,BP,
Taiwan,,1968,Oil,Consumption,0.1549673378467559,EJ,BP,
Thailand,,1968,Oil,Consumption,0.1721825450658798,EJ,BP,
Vietnam,VNM,1968,Oil,Consumption,0.2117307484149933,EJ,BP,
Canada,,1969,Oil,Consumption,2.8855631351470947,EJ,BP,
Mexico,,1969,Oil,Consumption,0.8285704255104065,EJ,BP,
US,USA,1969,Oil,Consumption,28.194616317749023,EJ,BP,
Argentina,,1969,Oil,Consumption,1.1088411808013916,EJ,BP,
Brazil,,1969,Oil,Consumption,0.948843777179718,EJ,BP,
Chile,,1969,Oil,Consumption,0.18975430727005,EJ,BP,
Colombia,,1969,Oil,Consumption,0.2442796230316162,EJ,BP,
Ecuador,,1969,Oil,Consumption,0.0406549833714962,EJ,BP,
Peru,,1969,Oil,Consumption,0.1949315220117569,EJ,BP,
Trinidad & Tobago,,1969,Oil,Consumption,0.0897058323025703,EJ,BP,
Venezuela,VEN,1969,Oil,Consumption,0.4352313876152038,EJ,BP,
Central America,,1969,Oil,Consumption,0.1646626580040902,EJ,BP,
Austria,,1969,Oil,Consumption,0.3500135838985443,EJ,BP,
Belgium,,1969,Oil,Consumption,1.0224250555038452,EJ,BP,
Bulgaria,,1969,Oil,Consumption,0.3286036252975464,EJ,BP,
Croatia,,1969,Oil,Consumption,0.0,EJ,BP,
Cyprus,,1969,Oil,Consumption,0.0273232571780681,EJ,BP,
Czech Republic,CZE,1969,Oil,Consumption,0.2465745657682418,EJ,BP,
Denmark,,1969,Oil,Consumption,0.6977756023406982,EJ,BP,
Estonia,,1969,Oil,Consumption,0.0,EJ,BP,
Finland,,1969,Oil,Consumption,0.4065199494361877,EJ,BP,
France,,1969,Oil,Consumption,3.53760313987732,EJ,BP,
Germany,,1969,Oil,Consumption,5.38899040222168,EJ,BP,
Greece,,1969,Oil,Consumption,0.2631389200687408,EJ,BP,
Hungary,,1969,Oil,Consumption,0.2171301841735839,EJ,BP,
Iceland,,1969,Oil,Consumption,0.0206982009112834,EJ,BP,
Ireland,,1969,Oil,Consumption,0.1553523689508438,EJ,BP,
Italy,,1969,Oil,Consumption,3.2589731216430664,EJ,BP,
Latvia,,1969,Oil,Consumption,0.0,EJ,BP,
Lithuania,,1969,Oil,Consumption,0.0,EJ,BP,
Luxembourg,,1969,Oil,Consumption,0.0543763488531112,EJ,BP,
Netherlands,,1969,Oil,Consumption,1.3890146017074585,EJ,BP,
North Macedonia,,1969,Oil,Consumption,0.0,EJ,BP,
Norway,,1969,Oil,Consumption,0.3102827072143554,EJ,BP,
Poland,,1969,Oil,Consumption,0.3602809011936188,EJ,BP,
Portugal,,1969,Oil,Consumption,0.1399270296096801,EJ,BP,
Romania,,1969,Oil,Consumption,0.4227364063262939,EJ,BP,
Slovakia,SVK,1969,Oil,Consumption,0.1417455077171325,EJ,BP,
Slovenia,,1969,Oil,Consumption,0.0,EJ,BP,
Spain,,1969,Oil,Consumption,1.038172483444214,EJ,BP,
Sweden,,1969,Oil,Consumption,1.1286542415618896,EJ,BP,
Switzerland,,1969,Oil,Consumption,0.4812581241130829,EJ,BP,
Turkey,,1969,Oil,Consumption,0.2831713855266571,EJ,BP,
Ukraine,,1969,Oil,Consumption,0.0,EJ,BP,
United Kingdom,,1969,Oil,Consumption,4.177224636077881,EJ,BP,
Azerbaijan,,1969,Oil,Consumption,0.0,EJ,BP,
Belarus,,1969,Oil,Consumption,0.0,EJ,BP,
Kazakhstan,,1969,Oil,Consumption,0.0,EJ,BP,
Russian Federation,,1969,Oil,Consumption,0.0,EJ,BP,
Turkmenistan,,1969,Oil,Consumption,0.0,EJ,BP,
USSR,,1969,Oil,Consumption,9.498164176940918,EJ,BP,
Uzbekistan,,1969,Oil,Consumption,0.0,EJ,BP,
Iran,IRN,1969,Oil,Consumption,0.4304373562335968,EJ,BP,
Iraq,,1969,Oil,Consumption,0.0857166722416877,EJ,BP,
Israel,,1969,Oil,Consumption,0.2092379778623581,EJ,BP,
Kuwait,,1969,Oil,Consumption,0.1999091506004333,EJ,BP,
Oman,,1969,Oil,Consumption,0.0033426398877054,EJ,BP,
Qatar,,1969,Oil,Consumption,0.0046815839596092,EJ,BP,
Saudi Arabia,,1969,Oil,Consumption,0.8534538745880127,EJ,BP,
United Arab Emirates,,1969,Oil,Consumption,0.0043791304342448,EJ,BP,
Algeria,,1969,Oil,Consumption,0.0767013505101203,EJ,BP,
Egypt,,1969,Oil,Consumption,0.1993631869554519,EJ,BP,
Morocco,,1969,Oil,Consumption,0.0775842666625976,EJ,BP,
Australia,,1969,Oil,Consumption,0.9448132514953612,EJ,BP,
Bangladesh,,1969,Oil,Consumption,0.0,EJ,BP,
China,,1969,Oil,Consumption,0.8641595840454102,EJ,BP,
China Hong Kong SAR,,1969,Oil,Consumption,0.1525725424289703,EJ,BP,
India,,1969,Oil,Consumption,0.8205438256263733,EJ,BP,
Indonesia,,1969,Oil,Consumption,0.2748026847839355,EJ,BP,
Japan,,1969,Oil,Consumption,7.263084888458252,EJ,BP,
Malaysia,,1969,Oil,Consumption,0.1564623415470123,EJ,BP,
New Zealand,,1969,Oil,Consumption,0.1458183974027633,EJ,BP,
Pakistan,,1969,Oil,Consumption,0.1982284635305404,EJ,BP,
Philippines,,1969,Oil,Consumption,0.3198301494121551,EJ,BP,
Singapore,,1969,Oil,Consumption,0.2890210449695587,EJ,BP,
South Korea,KOR,1969,Oil,Consumption,0.2835749983787536,EJ,BP,
Sri Lanka,,1969,Oil,Consumption,0.0370926298201084,EJ,BP,
Taiwan,,1969,Oil,Consumption,0.1855775415897369,EJ,BP,
Thailand,,1969,Oil,Consumption,0.1864789426326751,EJ,BP,
Vietnam,VNM,1969,Oil,Consumption,0.2559010684490204,EJ,BP,
Canada,,1970,Oil,Consumption,3.0772809982299805,EJ,BP,
Mexico,,1970,Oil,Consumption,0.8909090161323547,EJ,BP,
US,USA,1970,Oil,Consumption,29.434289932250977,EJ,BP,
Argentina,,1970,Oil,Consumption,1.0023677349090576,EJ,BP,
Brazil,,1970,Oil,Consumption,1.1304787397384644,EJ,BP,
Chile,,1970,Oil,Consumption,0.2003927826881408,EJ,BP,
Colombia,,1970,Oil,Consumption,0.2770405113697052,EJ,BP,
Ecuador,,1970,Oil,Consumption,0.0463595204055309,EJ,BP,
Peru,,1970,Oil,Consumption,0.204831376671791,EJ,BP,
Trinidad & Tobago,,1970,Oil,Consumption,0.0920191034674644,EJ,BP,
Venezuela,VEN,1970,Oil,Consumption,0.4553272128105163,EJ,BP,
Central America,,1970,Oil,Consumption,0.1710268254391849,EJ,BP,
Austria,,1970,Oil,Consumption,0.385357141494751,EJ,BP,
Belgium,,1970,Oil,Consumption,1.115336298942566,EJ,BP,
Bulgaria,,1970,Oil,Consumption,0.3817412853240967,EJ,BP,
Croatia,,1970,Oil,Consumption,0.0,EJ,BP,
Cyprus,,1970,Oil,Consumption,0.0288173854351043,EJ,BP,
Czech Republic,CZE,1970,Oil,Consumption,0.2963831424713135,EJ,BP,
Denmark,,1970,Oil,Consumption,0.7761585116386414,EJ,BP,
Estonia,,1970,Oil,Consumption,0.0,EJ,BP,
Finland,,1970,Oil,Consumption,0.4571205973625183,EJ,BP,
France,,1970,Oil,Consumption,4.018791198730469,EJ,BP,
Germany,,1970,Oil,Consumption,5.9186530113220215,EJ,BP,
Greece,,1970,Oil,Consumption,0.2850026786327362,EJ,BP,
Hungary,,1970,Oil,Consumption,0.2521930932998657,EJ,BP,
Iceland,,1970,Oil,Consumption,0.0211522858589887,EJ,BP,
Ireland,,1970,Oil,Consumption,0.1743349581956863,EJ,BP,
Italy,,1970,Oil,Consumption,3.686613082885742,EJ,BP,
Latvia,,1970,Oil,Consumption,0.0,EJ,BP,
Lithuania,,1970,Oil,Consumption,0.0,EJ,BP,
Luxembourg,,1970,Oil,Consumption,0.0576838478446006,EJ,BP,
Netherlands,,1970,Oil,Consumption,1.5445127487182615,EJ,BP,
North Macedonia,,1970,Oil,Consumption,0.0,EJ,BP,
Norway,,1970,Oil,Consumption,0.3492849171161651,EJ,BP,
Poland,,1970,Oil,Consumption,0.3810369372367859,EJ,BP,
Portugal,,1970,Oil,Consumption,0.1933023631572723,EJ,BP,
Romania,,1970,Oil,Consumption,0.4581597447395324,EJ,BP,
Slovakia,SVK,1970,Oil,Consumption,0.1703427135944366,EJ,BP,
Slovenia,,1970,Oil,Consumption,0.0,EJ,BP,
Spain,,1970,Oil,Consumption,1.184348702430725,EJ,BP,
Sweden,,1970,Oil,Consumption,1.2281115055084229,EJ,BP,
Switzerland,,1970,Oil,Consumption,0.5393433570861816,EJ,BP,
Turkey,,1970,Oil,Consumption,0.3000170886516571,EJ,BP,
Ukraine,,1970,Oil,Consumption,0.0,EJ,BP,
United Kingdom,,1970,Oil,Consumption,4.423624038696289,EJ,BP,
Azerbaijan,,1970,Oil,Consumption,0.0,EJ,BP,
Belarus,,1970,Oil,Consumption,0.0,EJ,BP,
Kazakhstan,,1970,Oil,Consumption,0.0,EJ,BP,
Russian Federation,,1970,Oil,Consumption,0.0,EJ,BP,
Turkmenistan,,1970,Oil,Consumption,0.0,EJ,BP,
USSR,,1970,Oil,Consumption,10.455989837646484,EJ,BP,
Uzbekistan,,1970,Oil,Consumption,0.0,EJ,BP,
Iran,IRN,1970,Oil,Consumption,0.4651068449020386,EJ,BP,
Iraq,,1970,Oil,Consumption,0.1124554723501205,EJ,BP,
Israel,,1970,Oil,Consumption,0.224138081073761,EJ,BP,
Kuwait,,1970,Oil,Consumption,0.1946016997098922,EJ,BP,
Oman,,1970,Oil,Consumption,0.0033692601136863,EJ,BP,
Qatar,,1970,Oil,Consumption,0.0040461742319166,EJ,BP,
Saudi Arabia,,1970,Oil,Consumption,0.890978217124939,EJ,BP,
United Arab Emirates,,1970,Oil,Consumption,0.0050961282104253,EJ,BP,
Algeria,,1970,Oil,Consumption,0.0876516476273536,EJ,BP,
Egypt,,1970,Oil,Consumption,0.2579973042011261,EJ,BP,
Morocco,,1970,Oil,Consumption,0.0812069326639175,EJ,BP,
Australia,,1970,Oil,Consumption,1.044703483581543,EJ,BP,
Bangladesh,,1970,Oil,Consumption,0.0,EJ,BP,
China,,1970,Oil,Consumption,1.195363998413086,EJ,BP,
China Hong Kong SAR,,1970,Oil,Consumption,0.1646548062562942,EJ,BP,
India,,1970,Oil,Consumption,0.8168092370033264,EJ,BP,
Indonesia,,1970,Oil,Consumption,0.2915736138820648,EJ,BP,
Japan,,1970,Oil,Consumption,8.798811912536621,EJ,BP,
Malaysia,,1970,Oil,Consumption,0.1455884575843811,EJ,BP,
New Zealand,,1970,Oil,Consumption,0.1713955104351043,EJ,BP,
Pakistan,,1970,Oil,Consumption,0.196110337972641,EJ,BP,
Philippines,,1970,Oil,Consumption,0.3240202069282532,EJ,BP,
Singapore,,1970,Oil,Consumption,0.3138137459754944,EJ,BP,
South Korea,KOR,1970,Oil,Consumption,0.3542075157165527,EJ,BP,
Sri Lanka,,1970,Oil,Consumption,0.0632682740688324,EJ,BP,
Taiwan,,1970,Oil,Consumption,0.2228616178035736,EJ,BP,
Thailand,,1970,Oil,Consumption,0.2170910090208053,EJ,BP,
Vietnam,VNM,1970,Oil,Consumption,0.2653006911277771,EJ,BP,
Canada,,1971,Oil,Consumption,3.160261392593384,EJ,BP,
Mexico,,1971,Oil,Consumption,0.9447723627090454,EJ,BP,
US,USA,1971,Oil,Consumption,30.462060928344727,EJ,BP,
Argentina,,1971,Oil,Consumption,1.06740403175354,EJ,BP,
Brazil,,1971,Oil,Consumption,1.2345174551010132,EJ,BP,
Chile,,1971,Oil,Consumption,0.2221907675266266,EJ,BP,
Colombia,,1971,Oil,Consumption,0.2870210707187652,EJ,BP,
Ecuador,,1971,Oil,Consumption,0.0512369275093078,EJ,BP,
Peru,,1971,Oil,Consumption,0.2025222182273864,EJ,BP,
Trinidad & Tobago,,1971,Oil,Consumption,0.095088355243206,EJ,BP,
Venezuela,VEN,1971,Oil,Consumption,0.4596303403377533,EJ,BP,
Central America,,1971,Oil,Consumption,0.1774661997333169,EJ,BP,
Austria,,1971,Oil,Consumption,0.4305852949619293,EJ,BP,
Belgium,,1971,Oil,Consumption,1.143023133277893,EJ,BP,
Bulgaria,,1971,Oil,Consumption,0.4198648333549499,EJ,BP,
Croatia,,1971,Oil,Consumption,0.0,EJ,BP,
Cyprus,,1971,Oil,Consumption,0.03437465056777,EJ,BP,
Czech Republic,CZE,1971,Oil,Consumption,0.3263029456138611,EJ,BP,
Denmark,,1971,Oil,Consumption,0.7662458419799805,EJ,BP,
Estonia,,1971,Oil,Consumption,0.0,EJ,BP,
Finland,,1971,Oil,Consumption,0.4731080532073974,EJ,BP,
France,,1971,Oil,Consumption,4.380294799804688,EJ,BP,
Germany,,1971,Oil,Consumption,6.165114402770996,EJ,BP,
Greece,,1971,Oil,Consumption,0.3148466050624847,EJ,BP,
Hungary,,1971,Oil,Consumption,0.2841382324695587,EJ,BP,
Iceland,,1971,Oil,Consumption,0.0230389181524515,EJ,BP,
Ireland,,1971,Oil,Consumption,0.1925754696130752,EJ,BP,
Italy,,1971,Oil,Consumption,3.9649343490600586,EJ,BP,
Latvia,,1971,Oil,Consumption,0.0,EJ,BP,
Lithuania,,1971,Oil,Consumption,0.0,EJ,BP,
Luxembourg,,1971,Oil,Consumption,0.0600525550544261,EJ,BP,
Netherlands,,1971,Oil,Consumption,1.5256412029266355,EJ,BP,
North Macedonia,,1971,Oil,Consumption,0.0,EJ,BP,
Norway,,1971,Oil,Consumption,0.3456028997898102,EJ,BP,
Poland,,1971,Oil,Consumption,0.4040092527866363,EJ,BP,
Portugal,,1971,Oil,Consumption,0.2193329036235809,EJ,BP,
Romania,,1971,Oil,Consumption,0.4654433727264404,EJ,BP,
Slovakia,SVK,1971,Oil,Consumption,0.1875891387462616,EJ,BP,
Slovenia,,1971,Oil,Consumption,0.0,EJ,BP,
Spain,,1971,Oil,Consumption,1.3035959005355835,EJ,BP,
Sweden,,1971,Oil,Consumption,1.1549055576324463,EJ,BP,
Switzerland,,1971,Oil,Consumption,0.5723264217376709,EJ,BP,
Turkey,,1971,Oil,Consumption,0.3556414842605591,EJ,BP,
Ukraine,,1971,Oil,Consumption,0.0,EJ,BP,
United Kingdom,,1971,Oil,Consumption,4.447030067443848,EJ,BP,
Azerbaijan,,1971,Oil,Consumption,0.0,EJ,BP,
Belarus,,1971,Oil,Consumption,0.0,EJ,BP,
Kazakhstan,,1971,Oil,Consumption,0.0,EJ,BP,
Russian Federation,,1971,Oil,Consumption,0.0,EJ,BP,
Turkmenistan,,1971,Oil,Consumption,0.0,EJ,BP,
USSR,,1971,Oil,Consumption,11.08501148223877,EJ,BP,
Uzbekistan,,1971,Oil,Consumption,0.0,EJ,BP,
Iran,IRN,1971,Oil,Consumption,0.5099279284477234,EJ,BP,
Iraq,,1971,Oil,Consumption,0.1205284893512725,EJ,BP,
Israel,,1971,Oil,Consumption,0.2552711367607116,EJ,BP,
Kuwait,,1971,Oil,Consumption,0.1914076507091522,EJ,BP,
Oman,,1971,Oil,Consumption,0.0556974112987518,EJ,BP,
Qatar,,1971,Oil,Consumption,0.0038861900102347,EJ,BP,
Saudi Arabia,,1971,Oil,Consumption,0.9016430377960204,EJ,BP,
United Arab Emirates,,1971,Oil,Consumption,0.0060139098204672,EJ,BP,
Algeria,,1971,Oil,Consumption,0.0987841784954071,EJ,BP,
Egypt,,1971,Oil,Consumption,0.2666800618171692,EJ,BP,
Morocco,,1971,Oil,Consumption,0.0857036709785461,EJ,BP,
Australia,,1971,Oil,Consumption,1.099960446357727,EJ,BP,
Bangladesh,,1971,Oil,Consumption,0.0292870495468378,EJ,BP,
China,,1971,Oil,Consumption,1.625679612159729,EJ,BP,
China Hong Kong SAR,,1971,Oil,Consumption,0.1736843287944793,EJ,BP,
India,,1971,Oil,Consumption,0.8759968876838684,EJ,BP,
Indonesia,,1971,Oil,Consumption,0.3021977841854095,EJ,BP,
Japan,,1971,Oil,Consumption,9.480266571044922,EJ,BP,
Malaysia,,1971,Oil,Consumption,0.1621570885181427,EJ,BP,
New Zealand,,1971,Oil,Consumption,0.1770353615283966,EJ,BP,
Pakistan,,1971,Oil,Consumption,0.1844157576560974,EJ,BP,
Philippines,,1971,Oil,Consumption,0.3508961796760559,EJ,BP,
Singapore,,1971,Oil,Consumption,0.2723461389541626,EJ,BP,
South Korea,KOR,1971,Oil,Consumption,0.4000462591648102,EJ,BP,
Sri Lanka,,1971,Oil,Consumption,0.063684344291687,EJ,BP,
Taiwan,,1971,Oil,Consumption,0.3119419515132904,EJ,BP,
Thailand,,1971,Oil,Consumption,0.2416765540838241,EJ,BP,
Vietnam,VNM,1971,Oil,Consumption,0.2244361788034439,EJ,BP,
Canada,,1972,Oil,Consumption,3.3275983333587646,EJ,BP,
Mexico,,1972,Oil,Consumption,1.0638471841812134,EJ,BP,
US,USA,1972,Oil,Consumption,32.83168411254883,EJ,BP,
Argentina,,1972,Oil,Consumption,1.062670350074768,EJ,BP,
Brazil,,1972,Oil,Consumption,1.4198064804077148,EJ,BP,
Chile,,1972,Oil,Consumption,0.2302117198705673,EJ,BP,
Colombia,,1972,Oil,Consumption,0.3390896916389465,EJ,BP,
Ecuador,,1972,Oil,Consumption,0.0526735857129097,EJ,BP,
Peru,,1972,Oil,Consumption,0.1728396266698837,EJ,BP,
Trinidad & Tobago,,1972,Oil,Consumption,0.1543379724025726,EJ,BP,
Venezuela,VEN,1972,Oil,Consumption,0.5013099312782288,EJ,BP,
Central America,,1972,Oil,Consumption,0.1876887353137135,EJ,BP,
Austria,,1972,Oil,Consumption,0.4648423492908478,EJ,BP,
Belgium,,1972,Oil,Consumption,1.236500859260559,EJ,BP,
Bulgaria,,1972,Oil,Consumption,0.4366244673728943,EJ,BP,
Croatia,,1972,Oil,Consumption,0.0,EJ,BP,
Cyprus,,1972,Oil,Consumption,0.0386532843112945,EJ,BP,
Czech Republic,CZE,1972,Oil,Consumption,0.3570156693458557,EJ,BP,
Denmark,,1972,Oil,Consumption,0.8106893301010132,EJ,BP,
Estonia,,1972,Oil,Consumption,0.0,EJ,BP,
Finland,,1972,Oil,Consumption,0.5034957528114319,EJ,BP,
France,,1972,Oil,Consumption,4.86344575881958,EJ,BP,
Germany,,1972,Oil,Consumption,6.508139133453369,EJ,BP,
Greece,,1972,Oil,Consumption,0.3647275865077972,EJ,BP,
Hungary,,1972,Oil,Consumption,0.3095761835575104,EJ,BP,
Iceland,,1972,Oil,Consumption,0.0246849320828914,EJ,BP,
Ireland,,1972,Oil,Consumption,0.2119841128587722,EJ,BP,
Italy,,1972,Oil,Consumption,4.162505626678467,EJ,BP,
Latvia,,1972,Oil,Consumption,0.0,EJ,BP,
Lithuania,,1972,Oil,Consumption,0.0,EJ,BP,
Luxembourg,,1972,Oil,Consumption,0.0630608797073364,EJ,BP,
Netherlands,,1972,Oil,Consumption,1.7019673585891724,EJ,BP,
North Macedonia,,1972,Oil,Consumption,0.0,EJ,BP,
Norway,,1972,Oil,Consumption,0.3619880676269531,EJ,BP,
Poland,,1972,Oil,Consumption,0.4534478783607483,EJ,BP,
Portugal,,1972,Oil,Consumption,0.23857381939888,EJ,BP,
Romania,,1972,Oil,Consumption,0.4968307912349701,EJ,BP,
Slovakia,SVK,1972,Oil,Consumption,0.2051993459463119,EJ,BP,
Slovenia,,1972,Oil,Consumption,0.0,EJ,BP,
Spain,,1972,Oil,Consumption,1.374532699584961,EJ,BP,
Sweden,,1972,Oil,Consumption,1.1854263544082642,EJ,BP,
Switzerland,,1972,Oil,Consumption,0.5867621898651123,EJ,BP,
Turkey,,1972,Oil,Consumption,0.4031511843204498,EJ,BP,
Ukraine,,1972,Oil,Consumption,0.0,EJ,BP,
United Kingdom,,1972,Oil,Consumption,4.715317726135254,EJ,BP,
Azerbaijan,,1972,Oil,Consumption,0.0,EJ,BP,
Belarus,,1972,Oil,Consumption,0.0,EJ,BP,
Kazakhstan,,1972,Oil,Consumption,0.0,EJ,BP,
Russian Federation,,1972,Oil,Consumption,0.0,EJ,BP,
Turkmenistan,,1972,Oil,Consumption,0.0,EJ,BP,
USSR,,1972,Oil,Consumption,12.02277946472168,EJ,BP,
Uzbekistan,,1972,Oil,Consumption,0.0,EJ,BP,
Iran,IRN,1972,Oil,Consumption,0.5675708055496216,EJ,BP,
Iraq,,1972,Oil,Consumption,0.1466253697872162,EJ,BP,
Israel,,1972,Oil,Consumption,0.2416399270296096,EJ,BP,
Kuwait,,1972,Oil,Consumption,0.2063944190740585,EJ,BP,
Oman,,1972,Oil,Consumption,0.0636379793286323,EJ,BP,
Qatar,,1972,Oil,Consumption,0.004625589121133,EJ,BP,
Saudi Arabia,,1972,Oil,Consumption,0.9635168313980104,EJ,BP,
United Arab Emirates,,1972,Oil,Consumption,0.0079025402665138,EJ,BP,
Algeria,,1972,Oil,Consumption,0.1084370911121368,EJ,BP,
Egypt,,1972,Oil,Consumption,0.3047485947608948,EJ,BP,
Morocco,,1972,Oil,Consumption,0.0911879241466522,EJ,BP,
Australia,,1972,Oil,Consumption,1.1197201013565063,EJ,BP,
Bangladesh,,1972,Oil,Consumption,0.0357084646821022,EJ,BP,
