country,iso_code,year,resource,metric,value,unit,source
Cyprus,CYP,1969,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1970,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1971,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1972,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1973,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1974,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1975,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1976,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1977,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1978,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1979,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1980,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1981,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1982,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1983,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1984,Coal,Consumption,0.0,EJ,OWID
Cyprus,CYP,1985,Coal,Consumption,1.082,EJ,OWID
Cyprus,CYP,1986,Coal,Consumption,0.663,EJ,OWID
Cyprus,CYP,1987,Coal,Consumption,1.407,EJ,OWID
Cyprus,CYP,1988,Coal,Consumption,0.849,EJ,OWID
Cyprus,CYP,1989,Coal,Consumption,0.756,EJ,OWID
Cyprus,CYP,1990,Coal,Consumption,0.709,EJ,OWID
Cyprus,CYP,1991,Coal,Consumption,0.523,EJ,OWID
Cyprus,CYP,1992,Coal,Consumption,0.965,EJ,OWID
Cyprus,CYP,1993,Coal,Consumption,0.814,EJ,OWID
Cyprus,CYP,1994,Coal,Consumption,1.116,EJ,OWID
Cyprus,CYP,1995,Coal,Consumption,1.244,EJ,OWID
Cyprus,CYP,1996,Coal,Consumption,1.163,EJ,OWID
Cyprus,CYP,1997,Coal,Consumption,0.884,EJ,OWID
Cyprus,CYP,1998,Coal,Consumption,0.163,EJ,OWID
Cyprus,CYP,1999,Coal,Consumption,0.279,EJ,OWID
Cyprus,CYP,2000,Coal,Consumption,0.419,EJ,OWID
Cyprus,CYP,2001,Coal,Consumption,0.616,EJ,OWID
Cyprus,CYP,2002,Coal,Consumption,0.512,EJ,OWID
Cyprus,CYP,2003,Coal,Consumption,0.512,EJ,OWID
Cyprus,CYP,2004,Coal,Consumption,0.512,EJ,OWID
Cyprus,CYP,2005,Coal,Consumption,0.512,EJ,OWID
Cyprus,CYP,2006,Coal,Consumption,0.351,EJ,OWID
Cyprus,CYP,2007,Coal,Consumption,0.319,EJ,OWID
Cyprus,CYP,2008,Coal,Consumption,0.261,EJ,OWID
Cyprus,CYP,2009,Coal,Consumption,0.138,EJ,OWID
Cyprus,CYP,2010,Coal,Consumption,0.17,EJ,OWID
Cyprus,CYP,2011,Coal,Consumption,0.08,EJ,OWID
Cyprus,CYP,2012,Coal,Consumption,0.003,EJ,OWID
Cyprus,CYP,2013,Coal,Consumption,0.003,EJ,OWID
Cyprus,CYP,2014,Coal,Consumption,0.026,EJ,OWID
Cyprus,CYP,2015,Coal,Consumption,0.039,EJ,OWID
Cyprus,CYP,2016,Coal,Consumption,0.005,EJ,OWID
Cyprus,CYP,2017,Coal,Consumption,0.035,EJ,OWID
Cyprus,CYP,2018,Coal,Consumption,0.158,EJ,OWID
Cyprus,CYP,2019,Coal,Consumption,0.194,EJ,OWID
Cyprus,CYP,2020,Coal,Consumption,0.162,EJ,OWID
Cyprus,CYP,2021,Coal,Consumption,0.48,EJ,OWID
Cyprus,CYP,2022,Coal,Consumption,0.356,EJ,OWID
Cyprus,CYP,2023,Coal,Consumption,0.319,EJ,OWID
Cyprus,CYP,2024,Coal,Consumption,0.18,EJ,OWID
Czechia,CZE,1965,Coal,Consumption,410.841,EJ,OWID
Czechia,CZE,1966,Coal,Consumption,409.632,EJ,OWID
Czechia,CZE,1967,Coal,Consumption,396.141,EJ,OWID
Czechia,CZE,1968,Coal,Consumption,410.062,EJ,OWID
Czechia,CZE,1969,Coal,Consumption,426.205,EJ,OWID
Czechia,CZE,1970,Coal,Consumption,431.473,EJ,OWID
Czechia,CZE,1971,Coal,Consumption,449.534,EJ,OWID
Czechia,CZE,1972,Coal,Consumption,443.126,EJ,OWID
Czechia,CZE,1973,Coal,Consumption,433.601,EJ,OWID
Czechia,CZE,1974,Coal,Consumption,431.996,EJ,OWID
Czechia,CZE,1975,Coal,Consumption,441.219,EJ,OWID
Czechia,CZE,1976,Coal,Consumption,449.825,EJ,OWID
Czechia,CZE,1977,Coal,Consumption,459.548,EJ,OWID
Czechia,CZE,1978,Coal,Consumption,461.339,EJ,OWID
Czechia,CZE,1979,Coal,Consumption,461.478,EJ,OWID
Czechia,CZE,1980,Coal,Consumption,447.185,EJ,OWID
Czechia,CZE,1981,Coal,Consumption,445.371,EJ,OWID
Czechia,CZE,1982,Coal,Consumption,448.825,EJ,OWID
Czechia,CZE,1983,Coal,Consumption,446.301,EJ,OWID
Czechia,CZE,1984,Coal,Consumption,454.71,EJ,OWID
Czechia,CZE,1985,Coal,Consumption,444.836,EJ,OWID
Czechia,CZE,1986,Coal,Consumption,442.824,EJ,OWID
Czechia,CZE,1987,Coal,Consumption,437.672,EJ,OWID
Czechia,CZE,1988,Coal,Consumption,442.801,EJ,OWID
Czechia,CZE,1989,Coal,Consumption,425.751,EJ,OWID
Czechia,CZE,1990,Coal,Consumption,345.944,EJ,OWID
Czechia,CZE,1991,Coal,Consumption,316.914,EJ,OWID
Czechia,CZE,1992,Coal,Consumption,295.923,EJ,OWID
Czechia,CZE,1993,Coal,Consumption,287.88,EJ,OWID
Czechia,CZE,1994,Coal,Consumption,272.467,EJ,OWID
Czechia,CZE,1995,Coal,Consumption,272.724,EJ,OWID
Czechia,CZE,1996,Coal,Consumption,272.119,EJ,OWID
Czechia,CZE,1997,Coal,Consumption,255.68,EJ,OWID
Czechia,CZE,1998,Coal,Consumption,237.002,EJ,OWID
Czechia,CZE,1999,Coal,Consumption,215.944,EJ,OWID
Czechia,CZE,2000,Coal,Consumption,246.717,EJ,OWID
Czechia,CZE,2001,Coal,Consumption,242.13,EJ,OWID
Czechia,CZE,2002,Coal,Consumption,237.631,EJ,OWID
Czechia,CZE,2003,Coal,Consumption,241.522,EJ,OWID
Czechia,CZE,2004,Coal,Consumption,241.888,EJ,OWID
Czechia,CZE,2005,Coal,Consumption,233.697,EJ,OWID
Czechia,CZE,2006,Coal,Consumption,241.975,EJ,OWID
Czechia,CZE,2007,Coal,Consumption,241.515,EJ,OWID
Czechia,CZE,2008,Coal,Consumption,229.05,EJ,OWID
Czechia,CZE,2009,Coal,Consumption,211.576,EJ,OWID
Czechia,CZE,2010,Coal,Consumption,218.381,EJ,OWID
Czechia,CZE,2011,Coal,Consumption,214.989,EJ,OWID
Czechia,CZE,2012,Coal,Consumption,206.149,EJ,OWID
Czechia,CZE,2013,Coal,Consumption,196.505,EJ,OWID
Czechia,CZE,2014,Coal,Consumption,190.436,EJ,OWID
Czechia,CZE,2015,Coal,Consumption,189.861,EJ,OWID
Czechia,CZE,2016,Coal,Consumption,191.266,EJ,OWID
Czechia,CZE,2017,Coal,Consumption,187.278,EJ,OWID
Czechia,CZE,2018,Coal,Consumption,186.013,EJ,OWID
Czechia,CZE,2019,Coal,Consumption,167.363,EJ,OWID
Czechia,CZE,2020,Coal,Consumption,145.435,EJ,OWID
Czechia,CZE,2021,Coal,Consumption,150.688,EJ,OWID
Czechia,CZE,2022,Coal,Consumption,154.261,EJ,OWID
Czechia,CZE,2023,Coal,Consumption,125.104,EJ,OWID
Czechia,CZE,2024,Coal,Consumption,99.847,EJ,OWID
Denmark,DNK,1965,Coal,Consumption,43.009,EJ,OWID
Denmark,DNK,1966,Coal,Consumption,48.745,EJ,OWID
Denmark,DNK,1967,Coal,Consumption,41.733,EJ,OWID
Denmark,DNK,1968,Coal,Consumption,37.393,EJ,OWID
Denmark,DNK,1969,Coal,Consumption,34.155,EJ,OWID
Denmark,DNK,1970,Coal,Consumption,27.319,EJ,OWID
Denmark,DNK,1971,Coal,Consumption,16.718,EJ,OWID
Denmark,DNK,1972,Coal,Consumption,17.08,EJ,OWID
Denmark,DNK,1973,Coal,Consumption,26.178,EJ,OWID
Denmark,DNK,1974,Coal,Consumption,24.729,EJ,OWID
Denmark,DNK,1975,Coal,Consumption,23.858,EJ,OWID
Denmark,DNK,1976,Coal,Consumption,33.147,EJ,OWID
Denmark,DNK,1977,Coal,Consumption,38.13,EJ,OWID
Denmark,DNK,1978,Coal,Consumption,42.009,EJ,OWID
Denmark,DNK,1979,Coal,Consumption,50.097,EJ,OWID
Denmark,DNK,1980,Coal,Consumption,71.498,EJ,OWID
Denmark,DNK,1981,Coal,Consumption,57.144,EJ,OWID
Denmark,DNK,1982,Coal,Consumption,68.932,EJ,OWID
Denmark,DNK,1983,Coal,Consumption,65.83,EJ,OWID
Denmark,DNK,1984,Coal,Consumption,69.386,EJ,OWID
Denmark,DNK,1985,Coal,Consumption,84.57,EJ,OWID
Denmark,DNK,1986,Coal,Consumption,85.546,EJ,OWID
Denmark,DNK,1987,Coal,Consumption,83.971,EJ,OWID
Denmark,DNK,1988,Coal,Consumption,78.568,EJ,OWID
Denmark,DNK,1989,Coal,Consumption,64.57,EJ,OWID
Denmark,DNK,1990,Coal,Consumption,70.834,EJ,OWID
Denmark,DNK,1991,Coal,Consumption,96.074,EJ,OWID
Denmark,DNK,1992,Coal,Consumption,80.025,EJ,OWID
Denmark,DNK,1993,Coal,Consumption,83.944,EJ,OWID
Denmark,DNK,1994,Coal,Consumption,90.271,EJ,OWID
Denmark,DNK,1995,Coal,Consumption,75.46,EJ,OWID
Denmark,DNK,1996,Coal,Consumption,103.723,EJ,OWID
Denmark,DNK,1997,Coal,Consumption,77.108,EJ,OWID
Denmark,DNK,1998,Coal,Consumption,65.532,EJ,OWID
Denmark,DNK,1999,Coal,Consumption,55.053,EJ,OWID
Denmark,DNK,2000,Coal,Consumption,46.183,EJ,OWID
Denmark,DNK,2001,Coal,Consumption,48.816,EJ,OWID
Denmark,DNK,2002,Coal,Consumption,48.874,EJ,OWID
Denmark,DNK,2003,Coal,Consumption,66.683,EJ,OWID
Denmark,DNK,2004,Coal,Consumption,51.114,EJ,OWID
Denmark,DNK,2005,Coal,Consumption,43.052,EJ,OWID
Denmark,DNK,2006,Coal,Consumption,64.735,EJ,OWID
Denmark,DNK,2007,Coal,Consumption,54.236,EJ,OWID
Denmark,DNK,2008,Coal,Consumption,47.659,EJ,OWID
Denmark,DNK,2009,Coal,Consumption,46.8,EJ,OWID
Denmark,DNK,2010,Coal,Consumption,45.472,EJ,OWID
Denmark,DNK,2011,Coal,Consumption,37.835,EJ,OWID
Denmark,DNK,2012,Coal,Consumption,29.659,EJ,OWID
Denmark,DNK,2013,Coal,Consumption,37.671,EJ,OWID
Denmark,DNK,2014,Coal,Consumption,29.858,EJ,OWID
Denmark,DNK,2015,Coal,Consumption,21.238,EJ,OWID
Denmark,DNK,2016,Coal,Consumption,24.577,EJ,OWID
Denmark,DNK,2017,Coal,Consumption,18.369,EJ,OWID
Denmark,DNK,2018,Coal,Consumption,18.773,EJ,OWID
Denmark,DNK,2019,Coal,Consumption,10.575,EJ,OWID
Denmark,DNK,2020,Coal,Consumption,9.31,EJ,OWID
Denmark,DNK,2021,Coal,Consumption,12.4,EJ,OWID
Denmark,DNK,2022,Coal,Consumption,12.18,EJ,OWID
Denmark,DNK,2023,Coal,Consumption,7.758,EJ,OWID
Denmark,DNK,2024,Coal,Consumption,5.313,EJ,OWID
Ecuador,ECU,1965,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1966,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1967,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1968,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1969,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1970,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1971,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1972,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1973,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1974,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1975,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1976,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1977,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1978,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1979,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1980,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1981,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1982,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1983,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1984,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1985,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1986,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1987,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1988,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1989,Coal,Consumption,0.0,EJ,OWID
Ecuador,ECU,1990,Coal,Consumption,0.003,EJ,OWID
Ecuador,ECU,1991,Coal,Consumption,0.006,EJ,OWID
Ecuador,ECU,1992,Coal,Consumption,0.005,EJ,OWID
Ecuador,ECU,1993,Coal,Consumption,0.001,EJ,OWID
Ecuador,ECU,1994,Coal,Consumption,0.004,EJ,OWID
Ecuador,ECU,1995,Coal,Consumption,0.004,EJ,OWID
Ecuador,ECU,1996,Coal,Consumption,0.005,EJ,OWID
Ecuador,ECU,1997,Coal,Consumption,0.006,EJ,OWID
Ecuador,ECU,1998,Coal,Consumption,0.009,EJ,OWID
Ecuador,ECU,1999,Coal,Consumption,0.012,EJ,OWID
Ecuador,ECU,2000,Coal,Consumption,0.016,EJ,OWID
Ecuador,ECU,2001,Coal,Consumption,0.021,EJ,OWID
Ecuador,ECU,2002,Coal,Consumption,0.022,EJ,OWID
Ecuador,ECU,2003,Coal,Consumption,0.882,EJ,OWID
Ecuador,ECU,2004,Coal,Consumption,0.021,EJ,OWID
Ecuador,ECU,2005,Coal,Consumption,0.025,EJ,OWID
Ecuador,ECU,2006,Coal,Consumption,0.063,EJ,OWID
Ecuador,ECU,2007,Coal,Consumption,0.025,EJ,OWID
Ecuador,ECU,2008,Coal,Consumption,0.29,EJ,OWID
Ecuador,ECU,2009,Coal,Consumption,0.069,EJ,OWID
Ecuador,ECU,2010,Coal,Consumption,0.116,EJ,OWID
Ecuador,ECU,2011,Coal,Consumption,0.109,EJ,OWID
Ecuador,ECU,2012,Coal,Consumption,0.131,EJ,OWID
Ecuador,ECU,2013,Coal,Consumption,0.146,EJ,OWID
Ecuador,ECU,2014,Coal,Consumption,0.139,EJ,OWID
Ecuador,ECU,2015,Coal,Consumption,0.15,EJ,OWID
Ecuador,ECU,2016,Coal,Consumption,0.088,EJ,OWID
Ecuador,ECU,2017,Coal,Consumption,0.095,EJ,OWID
Ecuador,ECU,2018,Coal,Consumption,0.324,EJ,OWID
Ecuador,ECU,2019,Coal,Consumption,0.1,EJ,OWID
Ecuador,ECU,2020,Coal,Consumption,0.281,EJ,OWID
Ecuador,ECU,2021,Coal,Consumption,0.55,EJ,OWID
Ecuador,ECU,2022,Coal,Consumption,0.8,EJ,OWID
Ecuador,ECU,2023,Coal,Consumption,0.304,EJ,OWID
Ecuador,ECU,2024,Coal,Consumption,0.099,EJ,OWID
Egypt,EGY,1965,Coal,Consumption,4.687,EJ,OWID
Egypt,EGY,1966,Coal,Consumption,3.187,EJ,OWID
Egypt,EGY,1967,Coal,Consumption,4.908,EJ,OWID
Egypt,EGY,1968,Coal,Consumption,5.106,EJ,OWID
Egypt,EGY,1969,Coal,Consumption,5.513,EJ,OWID
Egypt,EGY,1970,Coal,Consumption,5.082,EJ,OWID
Egypt,EGY,1971,Coal,Consumption,4.171,EJ,OWID
Egypt,EGY,1972,Coal,Consumption,3.691,EJ,OWID
Egypt,EGY,1973,Coal,Consumption,3.215,EJ,OWID
Egypt,EGY,1974,Coal,Consumption,5.613,EJ,OWID
Egypt,EGY,1975,Coal,Consumption,6.708,EJ,OWID
Egypt,EGY,1976,Coal,Consumption,6.562,EJ,OWID
Egypt,EGY,1977,Coal,Consumption,7.484,EJ,OWID
Egypt,EGY,1978,Coal,Consumption,7.169,EJ,OWID
Egypt,EGY,1979,Coal,Consumption,7.952,EJ,OWID
Egypt,EGY,1980,Coal,Consumption,6.402,EJ,OWID
Egypt,EGY,1981,Coal,Consumption,8.251,EJ,OWID
Egypt,EGY,1982,Coal,Consumption,8.527,EJ,OWID
Egypt,EGY,1983,Coal,Consumption,8.088,EJ,OWID
Egypt,EGY,1984,Coal,Consumption,8.201,EJ,OWID
Egypt,EGY,1985,Coal,Consumption,8.66,EJ,OWID
Egypt,EGY,1986,Coal,Consumption,8.707,EJ,OWID
Egypt,EGY,1987,Coal,Consumption,9.211,EJ,OWID
Egypt,EGY,1988,Coal,Consumption,10.069,EJ,OWID
Egypt,EGY,1989,Coal,Consumption,10.305,EJ,OWID
Egypt,EGY,1990,Coal,Consumption,8.828,EJ,OWID
Egypt,EGY,1991,Coal,Consumption,9.087,EJ,OWID
Egypt,EGY,1992,Coal,Consumption,9.308,EJ,OWID
Egypt,EGY,1993,Coal,Consumption,11.212,EJ,OWID
Egypt,EGY,1994,Coal,Consumption,12.067,EJ,OWID
Egypt,EGY,1995,Coal,Consumption,8.074,EJ,OWID
Egypt,EGY,1996,Coal,Consumption,11.097,EJ,OWID
Egypt,EGY,1997,Coal,Consumption,9.392,EJ,OWID
Egypt,EGY,1998,Coal,Consumption,9.24,EJ,OWID
Egypt,EGY,1999,Coal,Consumption,8.399,EJ,OWID
Egypt,EGY,2000,Coal,Consumption,10.111,EJ,OWID
Egypt,EGY,2001,Coal,Consumption,8.895,EJ,OWID
Egypt,EGY,2002,Coal,Consumption,9.542,EJ,OWID
Egypt,EGY,2003,Coal,Consumption,9.894,EJ,OWID
Egypt,EGY,2004,Coal,Consumption,10.113,EJ,OWID
Egypt,EGY,2005,Coal,Consumption,9.894,EJ,OWID
Egypt,EGY,2006,Coal,Consumption,9.9,EJ,OWID
Egypt,EGY,2007,Coal,Consumption,8.999,EJ,OWID
Egypt,EGY,2008,Coal,Consumption,8.098,EJ,OWID
Egypt,EGY,2009,Coal,Consumption,7.198,EJ,OWID
Egypt,EGY,2010,Coal,Consumption,5.396,EJ,OWID
Egypt,EGY,2011,Coal,Consumption,5.126,EJ,OWID
Egypt,EGY,2012,Coal,Consumption,4.542,EJ,OWID
Egypt,EGY,2013,Coal,Consumption,4.487,EJ,OWID
Egypt,EGY,2014,Coal,Consumption,4.524,EJ,OWID
Egypt,EGY,2015,Coal,Consumption,9.319,EJ,OWID
Egypt,EGY,2016,Coal,Consumption,14.17,EJ,OWID
Egypt,EGY,2017,Coal,Consumption,13.952,EJ,OWID
Egypt,EGY,2018,Coal,Consumption,25.389,EJ,OWID
Egypt,EGY,2019,Coal,Consumption,22.941,EJ,OWID
Egypt,EGY,2020,Coal,Consumption,8.733,EJ,OWID
Egypt,EGY,2021,Coal,Consumption,14.114,EJ,OWID
Egypt,EGY,2022,Coal,Consumption,12.244,EJ,OWID
Egypt,EGY,2023,Coal,Consumption,13.627,EJ,OWID
Egypt,EGY,2024,Coal,Consumption,19.119,EJ,OWID
Estonia,EST,1985,Coal,Consumption,67.52,EJ,OWID
Estonia,EST,1986,Coal,Consumption,68.342,EJ,OWID
Estonia,EST,1987,Coal,Consumption,68.931,EJ,OWID
Estonia,EST,1988,Coal,Consumption,65.754,EJ,OWID
Estonia,EST,1989,Coal,Consumption,68.071,EJ,OWID
Estonia,EST,1990,Coal,Consumption,72.027,EJ,OWID
Estonia,EST,1991,Coal,Consumption,66.055,EJ,OWID
Estonia,EST,1992,Coal,Consumption,53.371,EJ,OWID
Estonia,EST,1993,Coal,Consumption,42.678,EJ,OWID
Estonia,EST,1994,Coal,Consumption,43.683,EJ,OWID
Estonia,EST,1995,Coal,Consumption,40.508,EJ,OWID
Estonia,EST,1996,Coal,Consumption,42.438,EJ,OWID
Estonia,EST,1997,Coal,Consumption,41.946,EJ,OWID
Estonia,EST,1998,Coal,Consumption,35.546,EJ,OWID
Estonia,EST,1999,Coal,Consumption,32.172,EJ,OWID
Estonia,EST,2000,Coal,Consumption,34.278,EJ,OWID
Estonia,EST,2001,Coal,Consumption,34.074,EJ,OWID
Estonia,EST,2002,Coal,Consumption,33.309,EJ,OWID
Estonia,EST,2003,Coal,Consumption,38.566,EJ,OWID
Estonia,EST,2004,Coal,Consumption,38.469,EJ,OWID
Estonia,EST,2005,Coal,Consumption,38.088,EJ,OWID
Estonia,EST,2006,Coal,Consumption,36.387,EJ,OWID
Estonia,EST,2007,Coal,Consumption,45.279,EJ,OWID
Estonia,EST,2008,Coal,Consumption,40.484,EJ,OWID
Estonia,EST,2009,Coal,Consumption,34.976,EJ,OWID
Estonia,EST,2010,Coal,Consumption,46.823,EJ,OWID
Estonia,EST,2011,Coal,Consumption,47.393,EJ,OWID
Estonia,EST,2012,Coal,Consumption,43.55,EJ,OWID
Estonia,EST,2013,Coal,Consumption,48.427,EJ,OWID
Estonia,EST,2014,Coal,Consumption,47.364,EJ,OWID
Estonia,EST,2015,Coal,Consumption,41.969,EJ,OWID
Estonia,EST,2016,Coal,Consumption,44.064,EJ,OWID
Estonia,EST,2017,Coal,Consumption,50.301,EJ,OWID
Estonia,EST,2018,Coal,Consumption,49.145,EJ,OWID
Estonia,EST,2019,Coal,Consumption,35.805,EJ,OWID
Estonia,EST,2020,Coal,Consumption,29.108,EJ,OWID
Estonia,EST,2021,Coal,Consumption,31.76,EJ,OWID
Estonia,EST,2022,Coal,Consumption,34.259,EJ,OWID
Estonia,EST,2023,Coal,Consumption,29.263,EJ,OWID
Estonia,EST,2024,Coal,Consumption,26.753,EJ,OWID
Finland,FIN,1965,Coal,Consumption,20.26,EJ,OWID
Finland,FIN,1966,Coal,Consumption,18.805,EJ,OWID
Finland,FIN,1967,Coal,Consumption,18.092,EJ,OWID
Finland,FIN,1968,Coal,Consumption,21.789,EJ,OWID
Finland,FIN,1969,Coal,Consumption,26.138,EJ,OWID
Finland,FIN,1970,Coal,Consumption,26.567,EJ,OWID
Finland,FIN,1971,Coal,Consumption,23.579,EJ,OWID
Finland,FIN,1972,Coal,Consumption,26.158,EJ,OWID
Finland,FIN,1973,Coal,Consumption,29.032,EJ,OWID
Finland,FIN,1974,Coal,Consumption,29.585,EJ,OWID
Finland,FIN,1975,Coal,Consumption,26.805,EJ,OWID
Finland,FIN,1976,Coal,Consumption,36.12,EJ,OWID
Finland,FIN,1977,Coal,Consumption,36.421,EJ,OWID
Finland,FIN,1978,Coal,Consumption,49.094,EJ,OWID
Finland,FIN,1979,Coal,Consumption,47.313,EJ,OWID
Finland,FIN,1980,Coal,Consumption,53.688,EJ,OWID
Finland,FIN,1981,Coal,Consumption,32.994,EJ,OWID
Finland,FIN,1982,Coal,Consumption,36.596,EJ,OWID
Finland,FIN,1983,Coal,Consumption,39.751,EJ,OWID
Finland,FIN,1984,Coal,Consumption,45.783,EJ,OWID
Finland,FIN,1985,Coal,Consumption,58.026,EJ,OWID
Finland,FIN,1986,Coal,Consumption,53.055,EJ,OWID
Finland,FIN,1987,Coal,Consumption,59.427,EJ,OWID
Finland,FIN,1988,Coal,Consumption,59.5,EJ,OWID
Finland,FIN,1989,Coal,Consumption,58.206,EJ,OWID
Finland,FIN,1990,Coal,Consumption,61.287,EJ,OWID
Finland,FIN,1991,Coal,Consumption,61.212,EJ,OWID
Finland,FIN,1992,Coal,Consumption,55.714,EJ,OWID
Finland,FIN,1993,Coal,Consumption,63.689,EJ,OWID
Finland,FIN,1994,Coal,Consumption,77.556,EJ,OWID
Finland,FIN,1995,Coal,Consumption,68.605,EJ,OWID
Finland,FIN,1996,Coal,Consumption,81.747,EJ,OWID
Finland,FIN,1997,Coal,Consumption,77.428,EJ,OWID
Finland,FIN,1998,Coal,Consumption,63.539,EJ,OWID
Finland,FIN,1999,Coal,Consumption,61.566,EJ,OWID
Finland,FIN,2000,Coal,Consumption,58.327,EJ,OWID
Finland,FIN,2001,Coal,Consumption,70.489,EJ,OWID
Finland,FIN,2002,Coal,Consumption,76.591,EJ,OWID
Finland,FIN,2003,Coal,Consumption,95.592,EJ,OWID
Finland,FIN,2004,Coal,Consumption,85.879,EJ,OWID
Finland,FIN,2005,Coal,Consumption,55.169,EJ,OWID
Finland,FIN,2006,Coal,Consumption,86.154,EJ,OWID
Finland,FIN,2007,Coal,Consumption,81.353,EJ,OWID
Finland,FIN,2008,Coal,Consumption,62.044,EJ,OWID
Finland,FIN,2009,Coal,Consumption,62.49,EJ,OWID
Finland,FIN,2010,Coal,Consumption,78.925,EJ,OWID
Finland,FIN,2011,Coal,Consumption,64.118,EJ,OWID
Finland,FIN,2012,Coal,Consumption,52.502,EJ,OWID
Finland,FIN,2013,Coal,Consumption,58.041,EJ,OWID
Finland,FIN,2014,Coal,Consumption,52.025,EJ,OWID
Finland,FIN,2015,Coal,Consumption,44.405,EJ,OWID
Finland,FIN,2016,Coal,Consumption,50.921,EJ,OWID
Finland,FIN,2017,Coal,Consumption,46.646,EJ,OWID
Finland,FIN,2018,Coal,Consumption,48.881,EJ,OWID
Finland,FIN,2019,Coal,Consumption,41.047,EJ,OWID
Finland,FIN,2020,Coal,Consumption,31.429,EJ,OWID
Finland,FIN,2021,Coal,Consumption,33.982,EJ,OWID
Finland,FIN,2022,Coal,Consumption,33.263,EJ,OWID
Finland,FIN,2023,Coal,Consumption,25.062,EJ,OWID
Finland,FIN,2024,Coal,Consumption,20.911,EJ,OWID
France,FRA,1965,Coal,Consumption,518.652,EJ,OWID
France,FRA,1966,Coal,Consumption,481.151,EJ,OWID
France,FRA,1967,Coal,Consumption,474.751,EJ,OWID
France,FRA,1968,Coal,Consumption,455.158,EJ,OWID
France,FRA,1969,Coal,Consumption,454.976,EJ,OWID
France,FRA,1970,Coal,Consumption,431.568,EJ,OWID
France,FRA,1971,Coal,Consumption,390.045,EJ,OWID
France,FRA,1972,Coal,Consumption,342.506,EJ,OWID
France,FRA,1973,Coal,Consumption,340.762,EJ,OWID
France,FRA,1974,Coal,Consumption,343.387,EJ,OWID
France,FRA,1975,Coal,Consumption,309.339,EJ,OWID
France,FRA,1976,Coal,Consumption,350.433,EJ,OWID
France,FRA,1977,Coal,Consumption,352.737,EJ,OWID
France,FRA,1978,Coal,Consumption,350.371,EJ,OWID
France,FRA,1979,Coal,Consumption,377.139,EJ,OWID
France,FRA,1980,Coal,Consumption,382.535,EJ,OWID
France,FRA,1981,Coal,Consumption,338.615,EJ,OWID
France,FRA,1982,Coal,Consumption,347.711,EJ,OWID
France,FRA,1983,Coal,Consumption,310.264,EJ,OWID
France,FRA,1984,Coal,Consumption,299.623,EJ,OWID
France,FRA,1985,Coal,Consumption,292.565,EJ,OWID
France,FRA,1986,Coal,Consumption,240.246,EJ,OWID
France,FRA,1987,Coal,Consumption,229.473,EJ,OWID
France,FRA,1988,Coal,Consumption,224.36,EJ,OWID
France,FRA,1989,Coal,Consumption,242.277,EJ,OWID
France,FRA,1990,Coal,Consumption,230.419,EJ,OWID
France,FRA,1991,Coal,Consumption,244.249,EJ,OWID
France,FRA,1992,Coal,Consumption,216.205,EJ,OWID
France,FRA,1993,Coal,Consumption,170.369,EJ,OWID
